Nombre,Localización,Latitud,Longitud,Dirección,Teléfono,Precio,Horario,Tipos_cocina,Valoración,Votos,Características,Descripción,url,url_web,url_ig
Café de la Tierra, Oviedo,43.3680983,-5.8681852,"C. Mateo Llana, 8, Oviedo, Principado de Asturias, España",+34984282927,['10'],"['09:00-00:00', '09:00-00:00', '09:00-00:00', 'Cerrado', '09:00-00:00', '09:00-00:00', '09:00-00:00']","['Española', 'Europea']",72,589,"['Tarjetas de crédito aceptadas', 'Asientos al aire libre', 'Reserva', 'No hay entrega', 'Para llevar', 'Accesible para sillas de ruedas']","Esta cafetería te ofrece platos de la cocina española. Sus cocineros preparan aquí un singular rape, un bien trabajado laing y unas sorprendentes tapas. Su estupendo vino está entre las más deliciosas bebidas que puedes tomar. En Café de la Tierra, sus visitantes pueden pedir un espectacular café. Por si todo esto fuera poco, su personal esta bien preparado. Un admirable servicio es siempre un añadido importante. Una serie de usuarios consideran que los precios son adecuados para lo que te dan. Una decoración confortable y su atmósfera genial ayudan a sus clientes a sentirse relajados. Los usuarios de Google han premiado a este lugar con un 4,1.",https://es.restaurantguru.com/Cafe-De-La-Tierra-Oviedo,https://elpichote.com,https://www.instagram.com/elcafedelatierra.oviedo/?hl=es
El Rincón De Pin, Principado de Asturias,43.3613,-5.8462,"Calle los Pozos 17, Oviedo, Principado de Asturias, España, 33009",+34985088552,"['15', '41']",X,"['', 'Europea', 'Internacional', 'Española', 'Mediterránea']",62,13,X,"Acércate a comer tras visitar Parroquia de San Isidoro El Real. Su cocina internacional, bajo la dirección de su talentoso chef, es en este establecimiento maravillosa.",https://es.restaurantguru.com/BAR-RINCON-DE-CLAUDIO-Oviedo,X,X
Prida Oviedo, Oviedo,43.3596005,-5.8453197,"C. Fierro, 25, Oviedo, Principado de Asturias, España",+34984062612,['10'],"['09:30-22:30', '09:30-22:30', '09:30-22:30', '09:30-22:30', '09:30-23:00', '10:00-23:00', '10:00-20:00']","['Bar de Vinos', 'Opciones vegetarianas']",80,684,"['Asientos al aire libre', 'No wifi', 'Sin reserva', 'TV', 'No hay entrega', 'Para llevar', 'No accesible para sillas de ruedas']","Además de Parroquia de San Isidoro El Real, visita también en esta zona Prida Oviedo. Siempre puedes degustar unos generosos piadinas o un casero laing en este bar. Su irresistible vermú o su extraordinaria cerveza harán que tu comida esté incluso más deliciosa, lo que, con seguridad, te hará volver. En Prida Oviedo, sus comensales pueden beber un sensacional café cortado. Es fácil encontrar este lugar gracias a su gran ubicación. Por si todo esto fuera poco, su personal es servicial. Este lugar obsequia con un espectacular servicio a sus clientes. Según el criterio de los usuarios, sus precios son interesantes. En este bar, sus invitados disfrutan de un ambiente agradable y de una decoración cómoda. Los usuarios de Google le han otorgado una nota de 4,4 a Prida Oviedo.",https://es.restaurantguru.com/Prida-Oviedo,X,https://www.instagram.com/pridaoviedo/?hl=es
La Cofradía del buen vino, Oviedo,43.358588,-5.845607,"Campomanes 7, Oviedo, Principado de Asturias, España",+34985212389,['10'],"['Cerrado', '11:00-16:00/19:30-23:00', '11:00-16:00/19:30-23:00', '11:00-16:00/19:30-23:00', '11:00-16:00/19:30-23:30', '12:00-16:00/19:30-23:30', '12:00-16:00']",['Bar de Vinos'],80,318,"['Asientos al aire libre', 'Tarjetas de crédito aceptadas', 'No hay entrega', 'No es para llevar', 'Reserva', 'Accesible para sillas de ruedas']","Si coincide que estás cerca de Parroquia de San Isidoro El Real, visita este bar. Degustar sus sorprendentes tapas, su atrayente embutidos o su sabrosa tortilla de patata es lo que la mayoría de los visitantes recomienda. Muchos críticos consideran que puedes beber un excelente vino o un insuperable vermú en La Cofradía del buen vino. La mayoría de sus comensales creen que su personal esta contento. Tal y como un gran número de clientes afirman, el servicio es profesional. Según el criterio de los usuarios, sus precios son justos. Este lugar tiene una atmósfera confortable y una decoración moderna. La nota global de este lugar en Google es de 4,3.",https://es.restaurantguru.com/La-Cofradia-del-Buen-Vino-Oviedo,https://angus.fo,https://www.instagram.com/angus_steakhouse/?hl=es
El Rincón de Tino, Oviedo,43.3738035,-5.8351954,"C. Bermúdez de Castro, 80, Oviedo, Principado de Asturias, España",+34985282428,['10'],"['Cerrado', 'Cerrado', '09:30-23:00', '09:30-23:00', '09:30-23:00', '11:00-23:00', '11:00-23:00']",['Española'],74,106,"['Asientos al aire libre', 'No hay entrega', 'No accesible para sillas de ruedas']","Este bar se ha especializado en cocina española. Su estupendo vino recibe comentarios positivos. Imagina una combinación de recetas grandiosas con un personal de confianza: eso es exactamente lo que El Rincón de Tino te brinda. Muchos clientes suponen que el servicio es eficiente. Su confortable atmósfera te espera en este lugar. Los usuarios de Google que visitaron este lugar afirman que la puntuación más adecuada es 4,5.",https://es.restaurantguru.com/El-Rincon-de-Viky-Oviedo,X,X
Bar Tienda Mariluz, Oviedo,43.3574742,-5.848262,"C. González Besada, 2, Oviedo, Principado de Asturias, España",+34984280321,"['10', '24']","['12:00-00:00', '12:00-00:00', '12:00-00:00', '12:00-00:00', '12:00-00:00', '12:00-00:00', '12:30-16:30']","['Grill', 'Opciones vegetarianas']",86,1558,"['Tarjetas de crédito aceptadas', 'Asientos al aire libre', 'Reserva', 'No hay entrega', 'Accesible para sillas de ruedas']","Para un turista, tanto este bar como Parroquia de San Isidoro El Real pueden ser igual de atrayentes. Los clientes de Bar Tienda Mariluz pueden pedir unas sabrosas tapas, un perfectamente elaborado salmón y unos tiernos mejillones. Su delicioso vino, su excelente cerveza de grifo o su extraordinario vermú harán que tu comida esté incluso más deliciosa, lo que, seguramente, te hará volver. Ven y tómate un insuperable café cortado. Es fácil encontrar este lugar gracias a su estupenda ubicación. Comprueba por ti mismo lo agradable que es su personal. El servicio en este lugar se podría describir como algo cuidado. Aquí vas a pagar unos precios justos. En este bar, sus invitados disfrutan de un ambiente cómodo y de una decoración confortable. La nota global de Bar Tienda Mariluz en Google es de 4,3.",https://es.restaurantguru.com/Bar-tienda-Mariluz-Oviedo,https://bartiendamariluzoviedo.com,X
Cafe-Pub Teitos, Oviedo,43.3711156,-5.8350129,"C. Puerto San Isidro, 19, Oviedo, Principado de Asturias, España",+34985118020,"['10', '24']",X,['Española'],74,186,"['Tarjetas de crédito aceptadas', 'Asientos al aire libre', 'Sin reserva', 'No hay entrega', 'No es para llevar', 'No accesible para sillas de ruedas']","Al tiempo que los visitantes disfrutan de las vistas de Iglesia de San Julian de los Prados, también piden mesa aquí para degustar sus ricas recetas. En este bar van a ofrecerte una carta variada basada en la cocina española. Degusta el casero laing que te ofrece Cafe-Pub Teitos. Según las opiniones de los críticos, aquí sus camareros ofrecen un sorprendente café. Tenemos que destacar que su servicio se considera profesional. Deberías fijarte en su agradable ambiente. Los usuarios de Google le han dado una nota de 4,3 a este lugar.",https://es.restaurantguru.com/Teitos-Cafe-Bar-Oviedo,https://omaps.top,X
Casa González Suárez, Oviedo,43.3617766,-5.8457649,"C. Ramón y Cajal, 8, Oviedo, Principado de Asturias, España",+34984839636,['10'],"['10:00-16:00/18:00-23:30', '10:00-16:00/18:00-23:30', '10:00-16:00/18:00-23:30', '10:00-16:00/18:00-23:30', '10:00-16:00/18:00-01:00', '11:00-01:00', '11:00-22:30']",['Española'],72,957,"['Tarjetas de crédito aceptadas', 'No hay entrega', 'Asientos al aire libre', 'Para llevar', 'Accesible para sillas de ruedas']","Desde el ventanal de este bar, la vista de Plaza Porlier es estupenda. Degusta platos de la cocina española en Casa González Suárez. Este lugar te agradará con su sorprendente jamón, sus bien trabajadas tapas y su sabroso laing. No dejes pasar la oportunidad de tomar una excelente cerveza, un irresistible vino o un delicioso vermú. Cuando visites este lugar, tienes que probar su insuperable café cortado. Es fácil encontrar este bar gracias a su gran ubicación. Un gran número de usuarios consideran que aquí el personal esta preparado. Su pulcro servicio es siempre un placer. Casa González Suárez te ofrece unos precios interesantes por unas comidas apetitosas. Sin duda vas a agradecer su encantador ambiente y su hermosa decoración. Este lugar ha recibido en Google un 4,1 de acuerdo con las opiniones de sus clientes.",https://es.restaurantguru.com/Casa-Gonzalez-Suarez-Oviedo-Oviedo-2,https://casagonzalezsuarez.com,X
Naguando, Principado de Asturias,43.368,-5.846455,"Calle Padre Buenaventura De Paredes, Oviedo, Principado de Asturias, España, 33001",+34644090992,['48'],X,"['Española', 'Europea', 'Internacional']",78,10,['Reserva'],Este es el lugar mejor ubicado cerca de Libreria El Buho Lector. Zambúyete en la maravillosa cocina internacional de este establecimiento.,https://es.restaurantguru.com/Naguando-Oviedo,X,X
Donde Dulce +Que Vinos & Tapas, Principado de Asturias,43.3628771,-5.8530539,"C/ Gonzalez del Valle, Oviedo, Principado de Asturias, España, 33004",+34984390997,"['2', '52']","['11:00-00:00', '11:00-00:00', '11:00-00:00', '11:00-00:00', '11:00-00:00', '11:00-00:00', 'Cerrado']",['Española'],76,94,"['Tarjetas de crédito aceptadas', 'No hay entrega', 'Asientos al aire libre', 'Para llevar', 'Reserva', 'No accesible para sillas de ruedas']","Si la lluvia te ha sorprendido de camino a Calle Uria, refúgiate en este café. En Donde Dulce +Que Vinos & Tapas te van a ofrecer cocina española. Se dice que el chef de este lugar prepara unas bien trabajadas tapas. Este lugar es conocido por su irresistible vino. El contento personal de este lugar demuestra lo mucho que valora a sus clientes. Su agradable servicio te hará sentirte especial. Siempre es interesante probar cosas nuevas, así que disfruta de la confortable atmósfera. Los usuarios de Google han premiado a este café con un 4,5.",https://es.restaurantguru.com/Donde-Dulce-Spain,X,X
Cafetería El Carmen, Oviedo,43.3839258,-5.8238157,"Cortijo, 6, Oviedo, Principado de Asturias, España",+34984189395,['10'],"['06:00-23:00', '06:00-23:00', '06:00-23:00', '06:00-23:00', '06:00-23:00', '06:00-23:00', '10:30-23:00']",X,70,267,"['Sin reserva', 'No hay entrega', 'Asientos al aire libre', 'Accesible para sillas de ruedas']","Disfruta de un buen rato aquí y comparte su atrayente laing con tus amistades. Toma una extraordinaria cerveza: no puedes dejar de hacerlo siempre que te pases por este café. Saborea despacio el sorprendente café que aquí sirven pensando solo en tu disfrute. Su estupendo personal refleja el estilo y el carácter de Cafetería El Carmen. Su agradable servicio es algo que sus comensales subrayan en sus comentarios. Este lugar te ofrece comidas a unos precios interesantes. El ambiente es cómodo, tal y como lo ven sus clientes. Un 4,4 es lo que este lugar ha logrado según el sistema de valoraciones de Google.",https://es.restaurantguru.com/cafeteria-el-carmen-Oviedo,X,X
Café Montecristo Bar, Oviedo,43.3567,-5.8559,"Av. Cristo de las Cadenas, 9, Oviedo, Principado de Asturias, España",+34623418667,['10'],"['09:00-23:00', '09:00-23:00', '09:00-23:00', '09:00-23:00', '10:00-00:00', '10:00-00:00', '12:00-17:00']",X,72,34,"['Solamente efectivo', 'No hay entrega', 'Sin reserva', 'No accesible para sillas de ruedas']","Si deseas probar un extraordinario café, este bar es una agradable opción. Siempre que vengas, comprobarás su rápido servicio. La puntuación global de Café Montecristo Bar en Google es de 4,5.",https://es.restaurantguru.com/Cafe-Bar-Montecristo-Oviedo,X,X
Domino's Pizza, Oviedo,43.384651,-5.824329,"Pl. de los Cuatro Caños, s/n, portal 1, Oviedo, Principado de Asturias, España",+34984751650,['10'],"['12:30-00:00', '12:30-00:00', '12:30-00:00', '12:30-00:00', '12:30-00:30', '12:30-00:30', '12:30-00:00']","['Pizza', 'Americana']",74,1424,"['Entrega', 'Tarjetas de crédito aceptadas', 'Para llevar', 'Accesible para sillas de ruedas']","Ven a esta pizzería para degustar una sabrosa pizza barbacoa, un singular rape o un perfectamente elaborado laing. La comida a domicilio es una de las grandes ventajas de Domino's Pizza. Una serie de visitantes encuentran que aquí el personal es atento. Descansar y comer aquí es siempre un placer, principalmente por su profesional servicio. Lo que hace único a este lugar está en su distendida atmósfera. Los usuarios de Google han premiado a este lugar con un 4,5.",https://es.restaurantguru.com/Dominos-Pizza-Oviedo-3,X,X
La Niña Bonita, Principado de Asturias,43.36642451,-5.85282367,"C. Manuel Pedregal, 15, Oviedo, Principado de Asturias, España, 33001",+34984088536,"['10', '24']","['10:00-23:59', '10:00-23:59', '10:00-23:59', '10:00-23:59', '10:00-23:59', '10:00-23:59', '10:00-23:59']",['Española'],64,2,"['Tarjetas de crédito aceptadas', 'Asientos al aire libre', 'Para llevar', 'Reserva', 'TV', 'Accesible para sillas de ruedas']",Libreria El Buho Lector es un añadido grandioso a la impresión que te va a dejar este restaurante. Sus comensales dicen que les gusta la cocina española de La Niña Bonita.,https://es.restaurantguru.com/La-Nina-Bonita-Oviedo,X,X
Clavel 8, Principado de Asturias,43.35967116,-5.84364991,"C. Carpio 16, Oviedo, Principado de Asturias, España, 33009",+34984085670,"['10', '24']",X,['Española'],64,14,"['Solamente efectivo', 'Asientos al aire libre', 'Reserva', 'TV']","Al tiempo que los clientes disfrutan de las vistas de Plaza Trascorrales, también reservan una mesa aquí para degustar sus ricas comidas. La cocina española es buena en este restaurante.",https://es.restaurantguru.com/Clavel-8-Oviedo,X,X
Bar Alcedo, Oviedo,43.3721268,-5.8374467,"Av. del Mar, 18, Oviedo, Principado de Asturias, España",+34985294264,['10'],"['Cerrado', '08:30-23:00', '08:30-23:00', '08:30-23:00', '08:30-23:00', '10:00-00:00', '10:00-23:30']",X,72,67,"['Solamente efectivo', 'No hay entrega', 'Sin reserva', 'Accesible para sillas de ruedas']","Una de las atracciones turísticas locales, Iglesia de San Julian de los Prados, está justo al lado de este bar, y forma parte de la cultura más auténtica de esta ciudad. Si deseas degustar un excelente café, Bar Alcedo es una buena opción. Google le ha dado un 4,3, lo que indica que puedes elegir este lugar para disfrutar de un rato agradable.",https://es.restaurantguru.com/Bar-Alcedo-Oviedo-2,X,X
Sidreria Casa Gervasio, Principado de Asturias,43.363973,-5.877684,"Calle Fuente de la Plata, 68, Oviedo, Principado de Asturias, España, 33013",+34985234255,"['10', '24']","['Cerrado', '20:00-03:00', '20:00-03:00', '20:00-03:00', '20:00-03:00', '14:00-18:00/20:00-03:00', '14:00-18:00']",['Española'],62,5,['Reserva'],Échale un vistazo a la carta española. Prueba los generosos patatas o el tierno laing que te ofrece este bar.,https://es.restaurantguru.com/Sidreria-Casa-Gervasio-Oviedo,X,X
Cafe Jardin, Oviedo,43.3597218,-5.8583447,"C/ Comandante Caballero, 11, Oviedo, Principado de Asturias, España",+34670025461,['10'],"['09:00-23:00', '09:00-23:00', '09:00-23:00', '09:00-23:00', '09:00-23:00', '11:00-23:00', '12:00-23:00']",X,70,288,"['Tarjetas de crédito aceptadas', 'No hay entrega', 'Asientos al aire libre', 'Sin reserva', 'Accesible para sillas de ruedas']","Este bar te propone probar unas tortillas atrayentes. Este lugar es conocido por su irresistible cerveza. No dejes pasar la oportunidad de pedir un magnífico café. En Cafe Jardin puedes encargar comida a domicilio. Comprueba por ti mismo lo muy activo que es su personal. El servicio en este lugar se podría catalogar de espectacular. Ven aquí si buscas una genial atmósfera. Un 4,4 es lo que este lugar ha logrado según el sistema de valoraciones de Google.",https://es.restaurantguru.com/Cafe-Jardin-Oviedo,X,https://www.instagram.com/cafejardinoviedo/?hl=es
